tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		mmt	47.2	3.7	3	20	-1	15.9	26.9	833	779	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		lt	152.3	-20.9	3	21	-1	103.1	26.4	773	373	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		mmt	327.6	-34.2	3	20	0	15.9	26.9	833	779	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-1a		TU2-1																	This study	LP-NOMAG				Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		mt	37.7	-13.7	3	7	-1	0.0	1.8	865	839	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		lt	54.0	33.4	3	21	100	103.1	26.4	773	373	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		mt	339.8	-52.0	3	7	0	0.0	1.8	865	839	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		lt	54.0	33.4	3	21	0	103.1	26.4	773	373	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		mmt	327.6	-34.2	3	20	100	15.9	26.9	833	779	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-1a	TU2-1a_LP-DIR-T	TU2-1		mt	339.8	-52.0	3	7	100	0.0	1.8	865	839	K		hargrave 2024-04-19 15:58:01	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		lt	52.3	42.0	3	19	100	93.8	6.6	733	273	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		mmt	327.2	-31.7	3	20	100	11.6	7.8	833	779	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		mt	341.7	-46.4	3	7	100	0.0	2.0	865	839	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		lt	52.3	42.0	3	19	0	93.8	6.6	733	273	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		mmt	327.2	-31.7	3	20	0	11.6	7.8	833	779	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		mt	341.7	-46.4	3	7	0	0.0	2.0	865	839	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		mmt	48.8	13.1	3	20	-1	11.6	7.8	833	779	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		mt	41.6	-3.9	3	7	-1	0.0	2.0	865	839	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Grenville orogen	TU2
TU2-2a	TU2-2a_LP-DIR-T	TU2-2		lt	152.8	-19.9	3	19	-1	93.8	6.6	733	273	K		hargrave 2024-04-19 15:59:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-2a		TU2-2																	This study	LP-NOMAG				Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		lt	160.1	-7.6	3	19	-1	102.6	3.2	733	273	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		lt	48.1	53.7	3	19	100	102.6	3.2	733	273	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		mmt	320.5	-42.2	3	22	100	9.3	15.4	833	778	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		mt	328.4	-54.9	3	7	100	0.6	2.6	865	839	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-3a		TU2-3																	This study	LP-NOMAG				Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		mt	31.7	-5.7	3	7	-1	0.6	2.6	865	839	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		mmt	39.0	6.0	3	22	-1	9.3	15.4	833	778	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		lt	48.1	53.7	3	19	0	102.6	3.2	733	273	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		mt	328.4	-54.9	3	7	0	0.6	2.6	865	839	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-3a	TU2-3a_LP-DIR-T	TU2-3		mmt	320.5	-42.2	3	22	0	9.3	15.4	833	778	K		hargrave 2024-04-19 16:00:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-4a	TU2-4a_LP-DIR-T	TU2-4		mt	317.9	-52.6	2	7	0	0.0	1.3	861	836	K		hargrave 2024-04-18 17:45:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-4a	TU2-4a_LP-DIR-T	TU2-4		mmt	39.0	-9.3	2	14	-1	10.4	27.3	813	773	K		hargrave 2024-04-18 17:45:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-4a	TU2-4a_LP-DIR-T	TU2-4		mt	29.7	-13.9	2	7	-1	0.0	1.3	861	836	K		hargrave 2024-04-18 17:45:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Grenville orogen	TU2
TU2-4a	TU2-4a_LP-DIR-T	TU2-4		mt	317.9	-52.6	2	7	100	0.0	1.3	861	836	K		hargrave 2024-04-18 17:45:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-4a		TU2-4																	This study	LP-NOMAG				Grenville orogen	TU2
TU2-4a	TU2-4a_LP-DIR-T	TU2-4		mmt	324.0	-43.3	2	14	0	10.4	27.3	813	773	K		hargrave 2024-04-18 17:45:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-4a	TU2-4a_LP-DIR-T	TU2-4		mmt	324.0	-43.3	2	14	100	10.4	27.3	813	773	K		hargrave 2024-04-18 17:45:40	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-5a	TU2-5a_LP-DIR-T	TU2-5		mt	323.8	-51.7	2	10	100	0.6	5.7	861	829	K		hargrave 2024-04-18 17:49:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-5a	TU2-5a_LP-DIR-T	TU2-5		mmt	319.3	-30.2	2	11	100	15.8	11.6	800	763	K		hargrave 2024-04-18 17:49:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-5a	TU2-5a_LP-DIR-T	TU2-5		mt	323.8	-51.7	2	10	0	0.6	5.7	861	829	K		hargrave 2024-04-18 17:49:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-5a	TU2-5a_LP-DIR-T	TU2-5		mmt	319.3	-30.2	2	11	0	15.8	11.6	800	763	K		hargrave 2024-04-18 17:49:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-5a	TU2-5a_LP-DIR-T	TU2-5		mmt	47.2	10.7	2	11	-1	15.8	11.6	800	763	K		hargrave 2024-04-18 17:49:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-5a	TU2-5a_LP-DIR-T	TU2-5		mt	33.0	-5.9	2	10	-1	0.6	5.7	861	829	K		hargrave 2024-04-18 17:49:11	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-5a		TU2-5																	This study	LP-NOMAG				Grenville orogen	TU2
TU2-6a	TU2-6a_LP-DIR-T	TU2-6		mt	358.2	-63.9	2	22	0	1.4	3.0	853	788	K		hargrave 2024-04-13 20:37:32	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-6a		TU2-6																	This study	LP-NOMAG				Grenville orogen	TU2
TU2-6a	TU2-6a_LP-DIR-T	TU2-6		mmt	64.8	-14.3	2	5	-1	28.5	6.1	778	753	K		hargrave 2024-04-13 20:37:32	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-6a	TU2-6a_LP-DIR-T	TU2-6		mt	37.6	-44.0	2	22	-1	1.4	3.0	853	788	K		hargrave 2024-04-13 20:37:32	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU2
TU2-6a	TU2-6a_LP-DIR-T	TU2-6		mmt	343.6	-27.4	2	5	0	28.5	6.1	778	753	K		hargrave 2024-04-13 20:37:32	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU2
TU2-6a	TU2-6a_LP-DIR-T	TU2-6		mmt	343.6	-27.4	2	5	100	28.5	6.1	778	753	K		hargrave 2024-04-13 20:37:32	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU2-6a	TU2-6a_LP-DIR-T	TU2-6		mt	358.2	-63.9	2	22	100	1.4	3.0	853	788	K		hargrave 2024-04-13 20:37:32	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU2
TU3-1a	TU3-1a_LP-DIR-T	TU3-1		mt	327.5	-34.8	2	18	100	6.1	16.0	853	803	K		hargrave 2024-04-13 20:39:04	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-1a	TU3-1a_LP-DIR-T	TU3-1		pdf	350.6	50.3	2	4	0	74.5	4.7	423	273	K		hargrave 2024-04-13 20:39:04	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-1a	TU3-1a_LP-DIR-T	TU3-1		pdf	117.4	44.9	2	4	-1	74.5	4.7	423	273	K		hargrave 2024-04-13 20:39:04	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-1a	TU3-1a_LP-DIR-T	TU3-1		mt	45.1	-13.6	2	18	-1	6.1	16.0	853	803	K		hargrave 2024-04-13 20:39:04	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-1a	TU3-1a_LP-DIR-T	TU3-1		mt	327.5	-34.8	2	18	0	6.1	16.0	853	803	K		hargrave 2024-04-13 20:39:04	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-1a		TU3-1																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-1a	TU3-1a_LP-DIR-T	TU3-1		pdf	350.6	50.3	2	4	100	74.5	4.7	423	273	K		hargrave 2024-04-13 20:39:04	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-2a	TU3-2a_LP-DIR-T	TU3-2		mt	311.4	-46.9	2	27	0	4.9	14.9	853	773	K		hargrave 2024-04-13 20:40:51	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-2a	TU3-2a_LP-DIR-T	TU3-2		pdf	22.7	51.8	2	4	0	90.5	18.6	473	77	K		hargrave 2024-04-13 20:40:51	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-2a	TU3-2a_LP-DIR-T	TU3-2		pdf	22.7	51.8	2	4	100	90.5	18.6	473	77	K		hargrave 2024-04-13 20:40:51	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-2a	TU3-2a_LP-DIR-T	TU3-2		pdf	131.8	34.6	2	4	-1	90.5	18.6	473	77	K		hargrave 2024-04-13 20:40:51	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-2a	TU3-2a_LP-DIR-T	TU3-2		mt	311.4	-46.9	2	27	100	4.9	14.9	853	773	K		hargrave 2024-04-13 20:40:51	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-2a		TU3-2																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-2a	TU3-2a_LP-DIR-T	TU3-2		mt	18.0	-11.4	2	27	-1	4.9	14.9	853	773	K		hargrave 2024-04-13 20:40:51	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-3a		TU3-3																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-3a	TU3-3a_LP-DIR-T	TU3-3		mt	7.4	-6.7	1	15	-1	0.0	17.8	853	813	K		hargrave 2024-04-13 20:46:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Grenville orogen	TU3
TU3-3a	TU3-3a_LP-DIR-T	TU3-3		mt	306.8	-44.3	1	15	0	0.0	17.8	853	813	K		hargrave 2024-04-13 20:46:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-3a	TU3-3a_LP-DIR-T	TU3-3		mt	306.8	-44.3	1	15	100	0.0	17.8	853	813	K		hargrave 2024-04-13 20:46:52	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-4a	TU3-4a_LP-DIR-T	TU3-4		mt	323.4	-40.3	2	20	100	3.0	10.9	853	796	K		hargrave 2024-04-13 20:48:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-4a	TU3-4a_LP-DIR-T	TU3-4		pdf	350.5	58.1	2	4	100	31.9	2.3	423	273	K		hargrave 2024-04-13 20:48:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-4a	TU3-4a_LP-DIR-T	TU3-4		pdf	350.5	58.1	2	4	0	31.9	2.3	423	273	K		hargrave 2024-04-13 20:48:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-4a		TU3-4																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-4a	TU3-4a_LP-DIR-T	TU3-4		pdf	136.6	46.0	2	4	-1	31.9	2.3	423	273	K		hargrave 2024-04-13 20:48:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-4a	TU3-4a_LP-DIR-T	TU3-4		mt	27.6	2.8	2	20	-1	3.0	10.9	853	796	K		hargrave 2024-04-13 20:48:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-4a	TU3-4a_LP-DIR-T	TU3-4		mt	323.4	-40.3	2	20	0	3.0	10.9	853	796	K		hargrave 2024-04-13 20:48:22	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-5a		TU3-5																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-5a	TU3-5a_LP-DIR-T	TU3-5		mt	25.8	3.4	2	18	-1	1.1	13.2	853	803	K		hargrave 2024-04-13 20:49:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-5a	TU3-5a_LP-DIR-T	TU3-5		pdf	137.0	54.5	2	4	-1	48.4	6.1	423	273	K		hargrave 2024-04-13 20:49:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-5a	TU3-5a_LP-DIR-T	TU3-5		mt	316.3	-40.6	2	18	0	1.1	13.2	853	803	K		hargrave 2024-04-13 20:49:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-5a	TU3-5a_LP-DIR-T	TU3-5		mt	316.3	-40.6	2	18	100	1.1	13.2	853	803	K		hargrave 2024-04-13 20:49:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-5a	TU3-5a_LP-DIR-T	TU3-5		pdf	329.9	58.1	2	4	100	48.4	6.1	423	273	K		hargrave 2024-04-13 20:49:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-5a	TU3-5a_LP-DIR-T	TU3-5		pdf	329.9	58.1	2	4	0	48.4	6.1	423	273	K		hargrave 2024-04-13 20:49:49	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-6a	TU3-6a_LP-DIR-T	TU3-6		mt	23.1	12.4	2	21	-1	4.1	14.0	853	793	K		hargrave 2024-04-13 20:51:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-6a	TU3-6a_LP-DIR-T	TU3-6		pdf	113.3	56.6	2	6	-1	26.5	3.3	523	273	K		hargrave 2024-04-13 20:51:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-6a	TU3-6a_LP-DIR-T	TU3-6		pdf	337.0	48.1	2	6	0	26.5	3.3	523	273	K		hargrave 2024-04-13 20:51:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-6a	TU3-6a_LP-DIR-T	TU3-6		mt	313.7	-28.9	2	21	100	4.1	14.0	853	793	K		hargrave 2024-04-13 20:51:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-6a	TU3-6a_LP-DIR-T	TU3-6		pdf	337.0	48.1	2	6	100	26.5	3.3	523	273	K		hargrave 2024-04-13 20:51:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-6a	TU3-6a_LP-DIR-T	TU3-6		mt	313.7	-28.9	2	21	0	4.1	14.0	853	793	K		hargrave 2024-04-13 20:51:17	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-6a		TU3-6																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-7a	TU3-7a_LP-DIR-T	TU3-7		py	96.8	61.3	2	5	100	2.8	6.3	583	473	K		hargrave 2024-04-10 09:31:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-7a	TU3-7a_LP-DIR-T	TU3-7		mt	76.8	50.7	2	4	100	3.0	4.6	829	821	K		hargrave 2024-04-10 09:31:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-7a	TU3-7a_LP-DIR-T	TU3-7		mt	76.8	50.7	2	4	0	3.0	4.6	829	821	K		hargrave 2024-04-10 09:31:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-7a	TU3-7a_LP-DIR-T	TU3-7		py	198.8	-6.8	2	5	-1	2.8	6.3	583	473	K		hargrave 2024-04-10 09:31:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-7a	TU3-7a_LP-DIR-T	TU3-7		mt	194.7	-21.6	2	4	-1	3.0	4.6	829	821	K		hargrave 2024-04-10 09:31:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-7a	TU3-7a_LP-DIR-T	TU3-7		py	96.8	61.3	2	5	0	2.8	6.3	583	473	K		hargrave 2024-04-10 09:31:28	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-7a		TU3-7																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-8a	TU3-8a_LP-DIR-T	TU3-8		py	195.1	-9.0	2	5	-1	5.0	3.3	583	473	K		hargrave 2024-04-10 09:32:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-8a		TU3-8																	This study	LP-NOMAG				Grenville orogen	TU3
TU3-8a	TU3-8a_LP-DIR-T	TU3-8		mt	188.7	-20.6	2	9	-1	3.5	8.0	828	807	K		hargrave 2024-04-10 09:32:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Grenville orogen	TU3
TU3-8a	TU3-8a_LP-DIR-T	TU3-8		py	94.4	61.7	2	5	0	5.0	3.3	583	473	K		hargrave 2024-04-10 09:32:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-8a	TU3-8a_LP-DIR-T	TU3-8		mt	75.3	53.4	2	9	0	3.5	8.0	828	807	K		hargrave 2024-04-10 09:32:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
TU3-8a	TU3-8a_LP-DIR-T	TU3-8		py	94.4	61.7	2	5	100	5.0	3.3	583	473	K		hargrave 2024-04-10 09:32:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-8a	TU3-8a_LP-DIR-T	TU3-8		mt	75.3	53.4	2	9	100	3.5	8.0	828	807	K		hargrave 2024-04-10 09:32:57	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-9a	TU3-9a_LP-DIR-T	TU3-9		py	94.1	58.7	2	3	100	8.1	7.6	573	523	K		hargrave 2024-04-13 20:53:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-9a	TU3-9a_LP-DIR-T	TU3-9		mt	83.3	51.9	2	10	100	2.3	5.9	828	803	K		hargrave 2024-04-13 20:53:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Grenville orogen	TU3
TU3-9a	TU3-9a_LP-DIR-T	TU3-9		py	94.1	58.7	2	3	0	8.1	7.6	573	523	K		hargrave 2024-04-13 20:53:36	pmagpy-4.2.113: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Grenville orogen	TU3
